transcript_id,user_transcript,age,gender,annual_income,occupation,state,caste_category,is_differently_abled
T0175,"Hi, I am 58 years old student from Rajasthan. My family income is 600000 and I am differently abled.",58,,600000.0,unemployed,Rajasthan,,TRUE
T0176,"Hi, I am 31 years old student from Bihar. My family income is 80000 and I am differently abled.",31,,80000.0,student,Bihar,,TRUE
T0177,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main General category se ek purush hu aur bunkar hu. Aamdani 350000 per year hai.",43,Male,350000.0,bunkar,Rajasthan,General,FALSE
T0178,I am a 52 year old male rehri wala living in West Bengal. My annual household income is 120000 rupees.,52,Male,120000.0,rehri wala,West Bengal,,FALSE
T0179,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main OBC category se ek purush hu aur bunkar hu. Aamdani 0 per year hai.",28,Male,0.0,bunkar,West Bengal,OBC,FALSE
T0180,"Main Maharashtra se ek chhatra hu, meri umar 52 saal hai aur saalana kamai 600000 rupe hai.",52,,600000.0,chhatra,Maharashtra,,FALSE
T0181,"Hi, I am 28 years old student from Maharashtra. My family income is 600000 and I am differently abled.",28,,600000.0,rehri wala,Maharashtra,,TRUE
T0182,"Namaste, main 65 varsh ka kisan hu Uttar Pradesh se. Meri income 80000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",65,,80000.0,kisan,Uttar Pradesh,ST,TRUE
T0183,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main General category se ek purush hu aur weaver hu. Aamdani 120000 per year hai.",30,Male,120000.0,weaver,Uttar Pradesh,General,FALSE
T0184,"I belong to OBC category from Bihar. Age is 59, profession is weaver, income around 120000.",59,,120000.0,weaver,Bihar,OBC,FALSE
T0185,"Hi, I am 18 years old student from Karnataka. My family income is 350000 and I am differently abled.",18,,350000.0,chhatra,Karnataka,,TRUE
T0186,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main SC category se ek purush hu aur bunkar hu. Aamdani 600000 per year hai.",23,Male,600000.0,bunkar,Bihar,SC,FALSE
T0187,"I belong to SC category from Uttar Pradesh. Age is 31, profession is mazdoor, income around 200000.",31,,200000.0,mazdoor,Uttar Pradesh,SC,FALSE
T0188,I am a 34 year old male daily wage worker living in Bihar. My annual household income is 0 rupees.,34,Male,0.0,daily wage worker,Bihar,,FALSE
T0189,I am a 31 year old female kisan living in Tamil Nadu. My annual household income is 80000 rupees.,31,Female,80000.0,kisan,Tamil Nadu,,FALSE
T0190,"Hi, I am 55 years old student from Uttar Pradesh. My family income is 0 and I am differently abled.",55,,0.0,weaver,Uttar Pradesh,,TRUE
T0191,"Namaste, main 58 varsh ka labour hu West Bengal se. Meri income 80000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",58,,80000.0,labour,West Bengal,SC,TRUE
T0192,"I belong to OBC category from Maharashtra. Age is 18, profession is bunkar, income around 120000.",18,,120000.0,bunkar,Maharashtra,OBC,FALSE
T0193,"I belong to General category from Madhya Pradesh. Age is 50, profession is bunkar, income around 0.",50,,0.0,bunkar,Madhya Pradesh,General,FALSE
T0194,"Main Madhya Pradesh se ek farmer hu, meri umar 55 saal hai aur saalana kamai 80000 rupe hai.",55,,80000.0,farmer,Madhya Pradesh,,FALSE
T0195,"Hi, I am 35 years old student from Karnataka. My family income is 200000 and I am differently abled.",35,,200000.0,rehri wala,Karnataka,,TRUE
T0196,"Namaste, main 48 varsh ka bunkar hu Maharashtra se. Meri income 600000 rupaye hai, aur main General varg se hoon. Main divyang hu.",48,,600000.0,bunkar,Maharashtra,General,TRUE
T0197,"Hi, I am 49 years old student from Uttar Pradesh. My family income is 120000 and I am differently abled.",49,,120000.0,kisan,Uttar Pradesh,,TRUE
T0198,"Main Karnataka se ek daily wage worker hu, meri umar 32 saal hai aur saalana kamai 600000 rupe hai.",32,,600000.0,daily wage worker,Karnataka,,FALSE
T0199,"I belong to SC category from Uttar Pradesh. Age is 43, profession is rehri wala, income around 80000.",43,,80000.0,rehri wala,Uttar Pradesh,SC,FALSE
T0200,"Namaste, main 18 varsh ka daily wage worker hu Karnataka se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",18,,0.0,daily wage worker,Karnataka,General,TRUE
T0201,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main General category se ek mahila hu aur student hu. Aamdani 45000 per year hai.",54,Female,45000.0,student,Rajasthan,General,FALSE
T0202,"I belong to ST category from West Bengal. Age is 18, profession is mazdoor, income around 120000.",18,,120000.0,mazdoor,West Bengal,ST,FALSE
T0203,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main General category se ek purush hu aur farmer hu. Aamdani 350000 per year hai.",51,Male,350000.0,farmer,West Bengal,General,FALSE
T0204,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main SC category se ek mahila hu aur rehri wala hu. Aamdani 45000 per year hai.",37,Female,45000.0,rehri wala,Karnataka,SC,FALSE
T0205,"Main Madhya Pradesh se ek labour hu, meri umar 60 saal hai aur saalana kamai 200000 rupe hai.",60,,200000.0,labour,Madhya Pradesh,,FALSE
T0206,"Namaste, main 42 varsh ka berojgar hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",42,,120000.0,berojgar,Uttar Pradesh,SC,TRUE
T0207,I am a 47 year old male mazdoor living in West Bengal. My annual household income is 45000 rupees.,47,Male,45000.0,mazdoor,West Bengal,,FALSE
T0208,I am a 39 year old female unemployed living in West Bengal. My annual household income is 120000 rupees.,39,Female,120000.0,unemployed,West Bengal,,FALSE
T0209,I am a 65 year old female artisan living in Tamil Nadu. My annual household income is 45000 rupees.,65,Female,45000.0,artisan,Tamil Nadu,,FALSE
T0210,"Main Uttar Pradesh se ek weaver hu, meri umar 40 saal hai aur saalana kamai 120000 rupe hai.",40,,120000.0,weaver,Uttar Pradesh,,FALSE
T0211,"I belong to General category from Maharashtra. Age is 49, profession is street vendor, income around 350000.",49,,350000.0,street vendor,Maharashtra,General,FALSE
T0212,"Namaste, main 21 varsh ka student hu Maharashtra se. Meri income 120000 rupaye hai, aur main General varg se hoon. Main divyang hu.",21,,120000.0,student,Maharashtra,General,TRUE
T0213,"Namaste, main 47 varsh ka student hu Uttar Pradesh se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",47,,0.0,student,Uttar Pradesh,General,TRUE
T0214,"Hi, I am 35 years old student from Karnataka. My family income is 200000 and I am differently abled.",35,,200000.0,kisan,Karnataka,,TRUE
T0215,"I belong to OBC category from Maharashtra. Age is 52, profession is student, income around 120000.",52,,120000.0,student,Maharashtra,OBC,FALSE
T0216,"I belong to OBC category from Tamil Nadu. Age is 59, profession is bunkar, income around 600000.",59,,600000.0,bunkar,Tamil Nadu,OBC,FALSE
T0217,"Namaste, main 20 varsh ka labour hu Bihar se. Meri income 0 rupaye hai, aur main SC varg se hoon. Main divyang hu.",20,,0.0,labour,Bihar,SC,TRUE
T0218,"Namaste, main 46 varsh ka unemployed hu West Bengal se. Meri income 45000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",46,,45000.0,unemployed,West Bengal,ST,TRUE
T0219,"I belong to SC category from West Bengal. Age is 55, profession is artisan, income around 80000.",55,,80000.0,artisan,West Bengal,SC,FALSE
T0220,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main ST category se ek purush hu aur street vendor hu. Aamdani 0 per year hai.",33,Male,0.0,street vendor,Tamil Nadu,ST,FALSE
T0221,"I belong to OBC category from Bihar. Age is 19, profession is chhatra, income around 120000.",19,,120000.0,chhatra,Bihar,OBC,FALSE
T0222,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main SC category se ek purush hu aur kisan hu. Aamdani 200000 per year hai.",29,Male,200000.0,kisan,Tamil Nadu,SC,FALSE
T0223,I am a 62 year old female artisan living in Tamil Nadu. My annual household income is 120000 rupees.,62,Female,120000.0,artisan,Tamil Nadu,,FALSE
T0224,"Main Bihar se ek mazdoor hu, meri umar 34 saal hai aur saalana kamai 45000 rupe hai.",34,,45000.0,mazdoor,Bihar,,FALSE
T0225,"Main Rajasthan se ek kisan hu, meri umar 59 saal hai aur saalana kamai 45000 rupe hai.",59,,45000.0,kisan,Rajasthan,,FALSE
T0226,"Main Madhya Pradesh se ek unemployed hu, meri umar 23 saal hai aur saalana kamai 350000 rupe hai.",23,,350000.0,unemployed,Madhya Pradesh,,FALSE
T0227,"Namaste, main 51 varsh ka chhatra hu Karnataka se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",51,,45000.0,chhatra,Karnataka,SC,TRUE
T0228,"Namaste, main 44 varsh ka farmer hu Maharashtra se. Meri income 200000 rupaye hai, aur main General varg se hoon. Main divyang hu.",44,,200000.0,farmer,Maharashtra,General,TRUE
T0229,"Namaste, main 35 varsh ka artisan hu Tamil Nadu se. Meri income 600000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",35,,600000.0,artisan,Tamil Nadu,OBC,TRUE
T0230,I am a 45 year old male kisan living in Bihar. My annual household income is 0 rupees.,45,Male,0.0,kisan,Bihar,,FALSE
T0231,"Hi, I am 45 years old student from Tamil Nadu. My family income is 350000 and I am differently abled.",45,,350000.0,bunkar,Tamil Nadu,,TRUE
T0232,"Namaste, main 20 varsh ka weaver hu Karnataka se. Meri income 200000 rupaye hai, aur main General varg se hoon. Main divyang hu.",20,,200000.0,weaver,Karnataka,General,TRUE
T0233,"Namaste, main 47 varsh ka farmer hu Uttar Pradesh se. Meri income 600000 rupaye hai, aur main General varg se hoon. Main divyang hu.",47,,600000.0,farmer,Uttar Pradesh,General,TRUE
T0234,I am a 22 year old female unemployed living in Karnataka. My annual household income is 45000 rupees.,22,Female,45000.0,unemployed,Karnataka,,FALSE
T0235,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main SC category se ek purush hu aur bunkar hu. Aamdani 45000 per year hai.",28,Male,45000.0,bunkar,Rajasthan,SC,FALSE
T0236,"Namaste, main 28 varsh ka chhatra hu Bihar se. Meri income 120000 rupaye hai, aur main General varg se hoon. Main divyang hu.",28,,120000.0,chhatra,Bihar,General,TRUE
T0237,"Main Maharashtra se ek unemployed hu, meri umar 40 saal hai aur saalana kamai 0 rupe hai.",40,,0.0,unemployed,Maharashtra,,FALSE
T0238,"Namaste, main 64 varsh ka chhatra hu West Bengal se. Meri income 45000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",64,,45000.0,chhatra,West Bengal,ST,TRUE
T0239,"I belong to General category from Madhya Pradesh. Age is 21, profession is daily wage worker, income around 0.",21,,0.0,daily wage worker,Madhya Pradesh,General,FALSE
T0240,I am a 29 year old female weaver living in Uttar Pradesh. My annual household income is 0 rupees.,29,Female,0.0,weaver,Uttar Pradesh,,FALSE
T0241,"Namaste, main 26 varsh ka artisan hu Uttar Pradesh se. Meri income 350000 rupaye hai, aur main General varg se hoon. Main divyang hu.",26,,350000.0,artisan,Uttar Pradesh,General,TRUE
T0242,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main OBC category se ek mahila hu aur unemployed hu. Aamdani 200000 per year hai.",49,Female,200000.0,unemployed,Madhya Pradesh,OBC,FALSE
T0243,"Main Madhya Pradesh se ek bunkar hu, meri umar 43 saal hai aur saalana kamai 120000 rupe hai.",43,,120000.0,bunkar,Madhya Pradesh,,FALSE
T0244,"Namaste, main 35 varsh ka labour hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",35,,120000.0,labour,Uttar Pradesh,ST,TRUE
T0245,"Namaste, main 44 varsh ka artisan hu Karnataka se. Meri income 350000 rupaye hai, aur main General varg se hoon. Main divyang hu.",44,,350000.0,artisan,Karnataka,General,TRUE
T0246,"Hi, I am 45 years old student from Uttar Pradesh. My family income is 350000 and I am differently abled.",45,,350000.0,bunkar,Uttar Pradesh,,TRUE
T0247,"Main Maharashtra se ek artisan hu, meri umar 46 saal hai aur saalana kamai 45000 rupe hai.",46,,45000.0,artisan,Maharashtra,,FALSE
T0248,I am a 21 year old male artisan living in Madhya Pradesh. My annual household income is 120000 rupees.,21,Male,120000.0,artisan,Madhya Pradesh,,FALSE
T0249,"Main Madhya Pradesh se ek student hu, meri umar 39 saal hai aur saalana kamai 200000 rupe hai.",39,,200000.0,student,Madhya Pradesh,,FALSE
T0250,I am a 32 year old female artisan living in Karnataka. My annual household income is 0 rupees.,32,Female,0.0,artisan,Karnataka,,FALSE
T0251,"Hi, I am 36 years old student from Bihar. My family income is 80000 and I am differently abled.",36,,80000.0,weaver,Bihar,,TRUE
T0252,"Main Madhya Pradesh se ek labour hu, meri umar 38 saal hai aur saalana kamai 120000 rupe hai.",38,,120000.0,labour,Madhya Pradesh,,FALSE
T0253,"Main West Bengal se ek street vendor hu, meri umar 59 saal hai aur saalana kamai 200000 rupe hai.",59,,200000.0,street vendor,West Bengal,,FALSE
T0254,"I belong to ST category from Rajasthan. Age is 53, profession is unemployed, income around 200000.",53,,200000.0,unemployed,Rajasthan,ST,FALSE
T0255,"Main Tamil Nadu se ek daily wage worker hu, meri umar 49 saal hai aur saalana kamai 45000 rupe hai.",49,,45000.0,daily wage worker,Tamil Nadu,,FALSE
T0256,"Hi, I am 34 years old student from Maharashtra. My family income is 45000 and I am differently abled.",34,,45000.0,student,Maharashtra,,TRUE
T0257,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main SC category se ek mahila hu aur labour hu. Aamdani 45000 per year hai.",19,Female,45000.0,labour,Karnataka,SC,FALSE
T0258,"Hi, I am 19 years old student from Karnataka. My family income is 200000 and I am differently abled.",19,,200000.0,chhatra,Karnataka,,TRUE
T0259,"Namaste, main 29 varsh ka labour hu Madhya Pradesh se. Meri income 200000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",29,,200000.0,labour,Madhya Pradesh,OBC,TRUE
T0260,I am a 47 year old female weaver living in West Bengal. My annual household income is 80000 rupees.,47,Female,80000.0,weaver,West Bengal,,FALSE
T0261,"Hi, I am 61 years old student from Uttar Pradesh. My family income is 120000 and I am differently abled.",61,,120000.0,weaver,Uttar Pradesh,,TRUE
T0262,"Main West Bengal se ek berojgar hu, meri umar 56 saal hai aur saalana kamai 45000 rupe hai.",56,,45000.0,berojgar,West Bengal,,FALSE
T0263,"Main Rajasthan se ek street vendor hu, meri umar 38 saal hai aur saalana kamai 200000 rupe hai.",38,,200000.0,street vendor,Rajasthan,,FALSE
T0264,"Namaste, main 36 varsh ka student hu Maharashtra se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",36,,120000.0,student,Maharashtra,ST,TRUE
T0265,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main ST category se ek purush hu aur berojgar hu. Aamdani 45000 per year hai.",25,Male,45000.0,berojgar,Maharashtra,ST,FALSE
T0266,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main OBC category se ek mahila hu aur chhatra hu. Aamdani 200000 per year hai.",60,Female,200000.0,chhatra,Rajasthan,OBC,FALSE
T0267,"Hi, I am 59 years old student from Uttar Pradesh. My family income is 0 and I am differently abled.",59,,0.0,farmer,Uttar Pradesh,,TRUE
T0268,"Namaste, main 65 varsh ka unemployed hu Rajasthan se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",65,,45000.0,unemployed,Rajasthan,SC,TRUE
T0269,"Hi, I am 44 years old student from Maharashtra. My family income is 45000 and I am differently abled.",44,,45000.0,bunkar,Maharashtra,,TRUE
T0270,"Namaste, main 43 varsh ka daily wage worker hu Madhya Pradesh se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",43,,45000.0,daily wage worker,Madhya Pradesh,SC,TRUE
T0271,"Hi, I am 61 years old student from Rajasthan. My family income is 0 and I am differently abled.",61,,0.0,rehri wala,Rajasthan,,TRUE
T0272,"Main Madhya Pradesh se ek bunkar hu, meri umar 23 saal hai aur saalana kamai 80000 rupe hai.",23,,80000.0,bunkar,Madhya Pradesh,,FALSE
T0273,"Hi, I am 33 years old student from Rajasthan. My family income is 80000 and I am differently abled.",33,,80000.0,farmer,Rajasthan,,TRUE
T0274,"Hi, I am 27 years old student from Uttar Pradesh. My family income is 0 and I am differently abled.",27,,0.0,chhatra,Uttar Pradesh,,TRUE
T0275,"I belong to OBC category from West Bengal. Age is 27, profession is mazdoor, income around 600000.",27,,600000.0,mazdoor,West Bengal,OBC,FALSE
T0276,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur unemployed hu. Aamdani 80000 per year hai.",62,Male,80000.0,unemployed,Uttar Pradesh,OBC,FALSE
T0277,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main General category se ek mahila hu aur berojgar hu. Aamdani 0 per year hai.",52,Female,0.0,berojgar,West Bengal,General,FALSE
T0278,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main SC category se ek mahila hu aur farmer hu. Aamdani 80000 per year hai.",58,Female,80000.0,farmer,Uttar Pradesh,SC,FALSE
T0279,I am a 25 year old male student living in Uttar Pradesh. My annual household income is 45000 rupees.,25,Male,45000.0,student,Uttar Pradesh,,FALSE
T0280,"Main Bihar se ek weaver hu, meri umar 31 saal hai aur saalana kamai 200000 rupe hai.",31,,200000.0,weaver,Bihar,,FALSE
T0281,"Main Bihar se ek artisan hu, meri umar 25 saal hai aur saalana kamai 45000 rupe hai.",25,,45000.0,artisan,Bihar,,FALSE
T0282,I am a 55 year old male student living in Madhya Pradesh. My annual household income is 600000 rupees.,55,Male,600000.0,student,Madhya Pradesh,,FALSE
